,Marque,Modele,Status,Energie,Boite_Vitesses,Puissance_Fiscale,Age,Kilometrage,Prix
2187,Peugeot,3008,occasion,Essence,Automatique,9,5,28000,75.5
2188,Peugeot,3008,occasion,Essence,Automatique,7,5,16200,78
2189,Peugeot,3008,occasion,Essence,Automatique,9,4,21750,105
2190,Peugeot,3008,occasion,Diesel,Automatique,7,4,25000,78.5
2191,Peugeot,3008,occasion,Essence,Automatique,7,3,19110,102
2192,Peugeot,305,occasion,Essence,Manuelle,7,29,3918,5
2193,Peugeot,306,occasion,Essence,Manuelle,4,34,3342,11
2194,Peugeot,306,occasion,Diesel,Manuelle,4,32,3125,8.5
2195,Peugeot,306,occasion,Diesel,Manuelle,6,27,4209,9.5
2196,Peugeot,306,occasion,Diesel,Manuelle,6,27,4209,9.5
2197,Peugeot,306,occasion,Diesel,Manuelle,6,26,4370,8
2198,Peugeot,306,occasion,Diesel,Manuelle,5,24,20000,24
2199,Peugeot,306,occasion,Diesel,Manuelle,5,24,4735,10
2200,Peugeot,306,occasion,Essence,Manuelle,6,23,4941,14
2201,Peugeot,306,occasion,Diesel,Manuelle,7,23,19565,8.2
2202,Peugeot,306,occasion,Diesel,Manuelle,5,20,5682,7.8
2203,Peugeot,307,occasion,Diesel,Manuelle,6,47,2417,12
2204,Peugeot,307,occasion,Essence,Manuelle,6,22,5165,18.4
2205,Peugeot,307,occasion,Essence,Automatique,7,22,11818,23.5
2206,Peugeot,307,occasion,Essence,Manuelle,6,19,10789,22
2207,Peugeot,307,occasion,Essence,Manuelle,8,19,15789,17
2208,Peugeot,307,occasion,Essence,Manuelle,7,15,7733,25.002
2209,Peugeot,308,occasion,Diesel,Manuelle,5,14,8117,24
2210,Peugeot,308,occasion,Essence,Manuelle,6,13,8741,26.95
2211,Peugeot,308,occasion,Essence,Manuelle,6,13,8741,26.9
2212,Peugeot,308,occasion,Diesel,Manuelle,5,3,42000,123
2213,Peugeot,308,occasion,Diesel,Manuelle,6,16,25000,32
2214,Peugeot,308,occasion,Diesel,Manuelle,6,16,25000,29
2215,Peugeot,308,occasion,Essence,Manuelle,6,16,7102,24
2216,Peugeot,308,occasion,Essence,Manuelle,6,15,18000,27
2217,Peugeot,308,occasion,Essence,Manuelle,6,15,7576,23
2218,Peugeot,308,occasion,Essence,Manuelle,6,15,13533,23.5
2219,Peugeot,308,occasion,Essence,Manuelle,6,15,20798,24
2220,Peugeot,308,occasion,Essence,Automatique,7,15,13502,25
2221,Peugeot,308,occasion,Essence,Automatique,7,15,12333,27
2222,Peugeot,308,occasion,Essence,Manuelle,6,14,13445,24.5
2223,Peugeot,308,occasion,Essence,Manuelle,6,13,16230,24
2224,Peugeot,308,occasion,Essence,Manuelle,6,12,16500,25
2225,Peugeot,308,occasion,Diesel,Manuelle,5,12,20000,29.5
2226,Peugeot,308,occasion,Essence,Manuelle,6,12,15000,25.5
2227,Peugeot,308,occasion,Essence,Manuelle,6,12,9470,23.4
2228,Peugeot,308,occasion,Diesel,Manuelle,6,11,16090,31
2229,Peugeot,308,occasion,Essence,Manuelle,5,10,17000,35.5
2230,Peugeot,308,occasion,Essence,Manuelle,5,9,20000,32
2231,Peugeot,308,occasion,Essence,Manuelle,5,9,18888,34
2232,Peugeot,308,occasion,Essence,Manuelle,5,9,18888,32
2233,Peugeot,308,occasion,Essence,Manuelle,5,7,16235,48
2234,Peugeot,308,occasion,Essence,Manuelle,5,7,18714,41
2235,Peugeot,308,occasion,Essence,Manuelle,5,7,16235,36
2236,Peugeot,308,occasion,Essence,Manuelle,5,6,26666,40
2237,Peugeot,308,occasion,Essence,Manuelle,5,6,18940,38
2238,Peugeot,308,occasion,Diesel,Manuelle,5,5,44000,51
2239,Peugeot,308,occasion,Essence,Manuelle,6,5,29700,47
2240,Peugeot,308,occasion,Essence,Manuelle,6,5,16599,111
2241,Peugeot,308,occasion,Essence,Manuelle,7,5,29600,43
2242,Peugeot,309,occasion,Essence,Manuelle,4,44,2582,7.5
2243,Peugeot,309,occasion,Essence,Manuelle,5,34,6470,12
2244,Peugeot,309,occasion,Diesel,Manuelle,5,33,5905,8
2245,Peugeot,309,occasion,Essence,Manuelle,4,31,12903,5.5
2246,Peugeot,3008,occasion,Essence,Manuelle,9,11,10331,38.5
2247,Peugeot,405,occasion,Essence,Manuelle,6,31,3584,6.6
2248,Peugeot,405,occasion,Essence,Manuelle,6,29,3918,11
2249,Peugeot,405,occasion,Essence,Manuelle,7,27,12962,13
2250,Peugeot,405,occasion,Essence,Manuelle,4,24,4735,6
2251,Peugeot,406,occasion,Diesel,Manuelle,6,27,4209,11
2252,Peugeot,406,occasion,Essence,Manuelle,7,26,4370,14.5
2253,Peugeot,406,occasion,Essence,Manuelle,7,26,11153,17
2254,Peugeot,406,occasion,Essence,Manuelle,7,25,8888,14
2255,Peugeot,406,occasion,Essence,Manuelle,7,25,18000,13
2256,Peugeot,406,occasion,Essence,Manuelle,7,23,4941,15.5
2257,Peugeot,406,occasion,Essence,Manuelle,7,23,4941,12.5
2258,Peugeot,407,occasion,Essence,Manuelle,7,20,5682,22.5
2259,Peugeot,407,occasion,Diesel,Manuelle,6,19,5981,15.5
2260,Peugeot,407,occasion,Diesel,Manuelle,6,19,5981,111
2261,Peugeot,407,occasion,Essence,Manuelle,9,19,5981,19.5
2262,Peugeot,407,occasion,Diesel,Manuelle,6,18,6313,21.5
2263,Peugeot,407,occasion,Diesel,Manuelle,6,18,6313,20.5
2264,Peugeot,407,occasion,Diesel,Manuelle,6,16,23750,18.5
2265,Peugeot,407,occasion,Diesel,Manuelle,6,16,20625,25
2266,Peugeot,407,occasion,Diesel,Manuelle,6,16,20750,25
2267,Peugeot,407,occasion,Diesel,Manuelle,6,15,16666,26
2268,Peugeot,407,occasion,Essence,Automatique,9,15,16000,22
2269,Peugeot,407,occasion,Diesel,Manuelle,6,15,7576,26
2270,Peugeot,407,occasion,Diesel,Manuelle,6,13,8741,27.5
2271,Peugeot,5008,occasion,Diesel,Manuelle,6,8,22500,50
2272,Peugeot,5008,occasion,Diesel,Automatique,7,2,27000,144
2273,Peugeot,505,occasion,Diesel,Manuelle,8,6,15833,45
2274,Peugeot,508,occasion,Essence,Manuelle,7,11,10331,32
2275,Peugeot,508,occasion,Essence,Manuelle,9,11,10331,32
2276,Peugeot,508,occasion,Diesel,Manuelle,6,13,23076,31.3
2277,Peugeot,508,occasion,Diesel,Manuelle,6,13,16230,38.5
2278,Peugeot,508,occasion,Essence,Manuelle,9,13,16923,28
2279,Peugeot,508,occasion,Essence,Manuelle,9,13,17307,28
2280,Peugeot,508,occasion,Essence,Manuelle,9,13,18461,30
2281,Peugeot,508,occasion,Diesel,Automatique,6,12,17166,36
2282,Peugeot,508,occasion,Essence,Manuelle,9,12,9470,34.9
2283,Peugeot,508,occasion,Essence,Automatique,7,12,22500,30
2284,Peugeot,508,occasion,Essence,Automatique,7,12,22500,30
2285,Peugeot,508,occasion,Essence,Automatique,7,12,9470,30
2286,Peugeot,508,occasion,Essence,Manuelle,9,12,9470,29
2287,Peugeot,508,occasion,Essence,Automatique,7,12,9470,35
2288,Peugeot,508,occasion,Essence,Automatique,7,10,20000,34
2289,Peugeot,508,occasion,Essence,Automatique,7,10,20000,34
2290,Peugeot,508,occasion,Essence,Automatique,7,10,16000,36
2291,Peugeot,607,occasion,Diesel,Manuelle,8,22,5165,17
2292,Peugeot,607,occasion,Essence,Manuelle,9,19,5981,20
2293,Peugeot,807,occasion,Essence,Manuelle,9,22,5165,15
2294,Peugeot,807,occasion,Diesel,Manuelle,8,17,11764,28
2295,Peugeot,5008,occasion,Diesel,Manuelle,6,1,34160,97
2296,Peugeot,Landtreck,occasion,Diesel,Manuelle,6,1,17000,97.5
2297,Peugeot,208,occasion,Diesel,Manuelle,5,0,0,38
2298,Peugeot,504,occasion,Diesel,Manuelle,8,58,8620,8
2299,Peugeot,208,occasion,Essence,Manuelle,43,41,2771,7
2300,Peugeot,504,occasion,Diesel,Manuelle,8,40,2841,12.346
2301,Peugeot,208,occasion,Diesel,Manuelle,4,39,2913,5.5
2302,Peugeot,404,occasion,Diesel,Manuelle,8,24,4735,7
2303,Peugeot,308SW,occasion,Diesel,Manuelle,5,15,31266,25
2304,Peugeot,301,occasion,Essence,Manuelle,5,11,16090,22.4
2305,Peugeot,301,occasion,Essence,Manuelle,5,11,12454,26
2306,Peugeot,301,occasion,Essence,Manuelle,5,11,11136,24.5
2307,Peugeot,301,occasion,Essence,Manuelle,5,11,20000,122
2308,Peugeot,301,occasion,Essence,Manuelle,5,11,9090,23.5
2309,Peugeot,301,occasion,Essence,Manuelle,5,11,16363,27
2310,Peugeot,301,occasion,Essence,Manuelle,4,10,11364,21.5
2311,Peugeot,301,occasion,Essence,Manuelle,5,10,12700,22.5
2312,Peugeot,301,occasion,Essence,Manuelle,5,10,14900,24
2313,Peugeot,301,occasion,Essence,Manuelle,5,10,12500,24.5
2314,Peugeot,301,occasion,Diesel,Manuelle,5,9,12627,27
2315,Peugeot,208,occasion,Essence,Manuelle,5,9,13888,22
2316,Peugeot,301,occasion,Essence,Manuelle,5,9,22222,22.9
2317,Peugeot,301,occasion,Essence,Manuelle,5,9,27777,24
2318,Peugeot,301,occasion,Essence,Manuelle,5,9,12627,23
2319,Peugeot,301,occasion,Essence,Manuelle,5,9,17555,19.8
2320,Peugeot,301,occasion,Essence,Manuelle,5,9,20222,27
2321,Peugeot,208,occasion,Diesel,Manuelle,33,8,14205,33
2322,Peugeot,301,occasion,Essence,Manuelle,5,7,28571,22
2323,Peugeot,301,occasion,Essence,Manuelle,5,7,16235,24.5
2324,Peugeot,301,occasion,Essence,Manuelle,5,6,17500,25
2325,Peugeot,301,occasion,Diesel,Manuelle,8,6,18940,42
2326,Peugeot,B9,occasion,Essence,Manuelle,7,6,13000,52
2327,Peugeot,208,occasion,Diesel,Manuelle,5,6,25000,48
2328,Peugeot,301,occasion,Essence,Manuelle,5,6,26000,22.5
2329,Peugeot,301,occasion,Diesel,Manuelle,5,6,66666,48
2330,Peugeot,208,occasion,Essence,Manuelle,5,6,18000,32.8
2331,Peugeot,208,occasion,Essence,Manuelle,5,6,25166,123
2332,Peugeot,301,occasion,Essence,Manuelle,5,5,22729,29.5
2333,Peugeot,301,occasion,Essence,Manuelle,5,5,20000,25.8
2334,Peugeot,301,occasion,Essence,Manuelle,5,5,24200,25.5
2335,Peugeot,301,occasion,Diesel,Manuelle,7,5,32800,37
2336,Peugeot,Rifter,occasion,Diesel,Manuelle,5,5,20000,80
2337,Peugeot,301,occasion,Essence,Manuelle,5,4,28411,28
2338,Peugeot,301,occasion,Diesel,Manuelle,5,4,90000,32
2339,Peugeot,301,occasion,Essence,Manuelle,5,4,29750,29
2340,Peugeot,301,occasion,Essence,Manuelle,5,4,28411,29.5
2341,Peugeot,Landtreck,occasion,Diesel,Manuelle,6,2,50000,73.5
2342,Peugeot,Landtreck,occasion,Diesel,Manuelle,6,2,25000,79
2343,Peugeot,Landtreck,occasion,Diesel,Manuelle,6,2,25000,79
2344,Peugeot,Landtreck,occasion,Diesel,Manuelle,5,2,120000,37
2345,Peugeot,Landtreck,occasion,Diesel,Manuelle,10,2,17000,31
2346,Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,7,25,4545,19
2347,Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,4,12,26500,27
2348,Peugeot,Bipper Tepee,occasion,Essence,Manuelle,5,10,18900,31.5
2349,Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,6,9,20000,21
2350,Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,5,8,14205,22
2351,Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,5,8,14205,19.5
2352,Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,5,8,14205,30
2353,Peugeot,Bipper Tepee,occasion,Diesel,Manuelle,5,7,16235,23.5
2354,Peugeot,Boxer,occasion,Diesel,Manuelle,6,64,3426,15
2355,Peugeot,Boxer,occasion,Diesel,Manuelle,8,25,4545,14
2356,Peugeot,Boxer,occasion,Diesel,Manuelle,7,20,5682,9.5
2357,Peugeot,Boxer,occasion,Diesel,Manuelle,7,19,26315,10
2358,Peugeot,Boxer,occasion,GPL,Automatique,4,18,15762,17.5
2359,Peugeot,Expert,occasion,Diesel,Manuelle,9,4,33250,53
2360,Peugeot,Expert,occasion,Diesel,Manuelle,7,3,66666,59
2361,Peugeot,Expert,occasion,Diesel,Manuelle,4,33,6058,13
2362,Peugeot,Expert,occasion,Diesel,Manuelle,7,13,17538,31
2363,Peugeot,Expert,occasion,Diesel,Manuelle,7,13,8741,20.5
2364,Peugeot,Expert,occasion,Diesel,Manuelle,7,13,8741,22
2365,Peugeot,Expert,occasion,Diesel,Manuelle,5,6,18940,56
2366,Peugeot,Expert Combi,occasion,Diesel,Manuelle,5,16,31250,21
2367,Peugeot,Partner,occasion,Diesel,Manuelle,5,4,40000,41.5
2368,Peugeot,Partner,occasion,Diesel,Manuelle,5,3,37881,53
2369,Peugeot,Partner,occasion,Diesel,Manuelle,5,3,66666,48
2370,Peugeot,Partner,occasion,Diesel,Manuelle,5,0,0,20
2371,Peugeot,Partner,occasion,Diesel,Manuelle,7,25,4545,14
2372,Peugeot,Partner,occasion,Diesel,Manuelle,7,21,5411,14.5
2373,Peugeot,Partner,occasion,Diesel,Manuelle,7,20,15800,15
2374,Peugeot,Partner,occasion,Essence,Manuelle,6,19,9684,21
2375,Peugeot,Partner,occasion,Diesel,Manuelle,7,19,5981,14
2376,Peugeot,Partner,occasion,Diesel,Manuelle,7,19,5981,14.5
2377,Peugeot,Partner,occasion,Diesel,Manuelle,7,19,5981,12.3
2378,Peugeot,Partner,occasion,Diesel,Manuelle,4,18,6313,18
2379,Peugeot,Partner,occasion,Diesel,Manuelle,7,18,6313,16
2380,Peugeot,Partner,occasion,Diesel,Manuelle,7,17,11176,22
2381,Peugeot,Partner,occasion,Diesel,Manuelle,6,17,6685,19
2382,Peugeot,Partner,occasion,Diesel,Manuelle,5,17,28235,29
2383,Peugeot,Partner,occasion,Diesel,Manuelle,6,17,6685,18.5
2384,Peugeot,Partner,occasion,Diesel,Manuelle,5,17,6685,20
2385,Peugeot,Partner,occasion,Diesel,Manuelle,6,16,14875,22.5
2386,Peugeot,Partner,occasion,Diesel,Manuelle,7,16,12000,17.2
2387,Peugeot,Partner,occasion,Essence,Manuelle,6,15,14133,26.5
2388,Peugeot,Partner,occasion,Diesel,Manuelle,7,15,19533,24
2389,Peugeot,Partner,occasion,Diesel,Manuelle,7,15,7576,17.5
2390,Peugeot,Partner,occasion,Diesel,Manuelle,7,15,7576,19
2391,Peugeot,Partner,occasion,Diesel,Manuelle,6,13,19615,26
2392,Peugeot,Partner,occasion,Diesel,Manuelle,7,13,19076,21
2393,Peugeot,Partner,occasion,Diesel,Manuelle,7,13,14538,23.5
2394,Peugeot,Partner,occasion,Essence,Manuelle,7,13,16076,31
2395,Peugeot,Partner,occasion,Diesel,Manuelle,5,11,16363,25
2396,Peugeot,Partner,occasion,Diesel,Manuelle,4,11,10331,23
2397,Peugeot,Partner,occasion,Diesel,Manuelle,5,11,30636,32
2398,Peugeot,Partner,occasion,Diesel,Manuelle,7,11,10331,22
2399,Peugeot,Partner,occasion,Diesel,Manuelle,5,11,15636,26
2400,Peugeot,Partner,occasion,Diesel,Manuelle,6,10,11364,123
2401,Peugeot,Partner,occasion,Diesel,Manuelle,5,10,11364,28
2402,Peugeot,Partner,occasion,Diesel,Manuelle,5,9,12627,30
2403,Peugeot,Partner,occasion,Diesel,Manuelle,5,9,12627,21
2404,Peugeot,Partner,occasion,Diesel,Manuelle,5,8,23125,30.5
2405,Peugeot,Partner,occasion,Essence,Manuelle,6,7,24285,47
2406,Peugeot,Partner,occasion,Diesel,Manuelle,6,6,26500,41
2407,Peugeot,Partner,occasion,Diesel,Manuelle,5,6,20000,49
2408,Peugeot,Partner,occasion,Diesel,Manuelle,5,5,22729,123
2409,Peugeot,Partner,occasion,Diesel,Manuelle,6,5,22729,54.5
2410,Peugeot,Partner,occasion,Diesel,Manuelle,5,5,20200,43.5
2411,Peugeot,Partner,occasion,Diesel,Manuelle,5,4,39750,43.5
2412,Peugeot,Partner,occasion,Diesel,Manuelle,5,4,25000,15
2413,Peugeot,Partner,occasion,Diesel,Manuelle,6,4,11250,52
2414,Peugeot,Partner,occasion,Diesel,Manuelle,6,4,12153,48
2415,Peugeot,Partner,occasion,Diesel,Manuelle,5,4,32500,47.5
2416,Peugeot,Partner,occasion,Diesel,Manuelle,6,3,37881,50
2417,Peugeot,Partner,occasion,Diesel,Manuelle,5,3,28333,50
2418,Peugeot,Partner,occasion,Diesel,Manuelle,5,3,83333,47
2419,Peugeot,Partner,occasion,Diesel,Manuelle,6,3,20000,59
2420,Peugeot,Partner,occasion,Diesel,Manuelle,6,3,37881,69
2421,Peugeot,Traveller,occasion,Diesel,Manuelle,10,23,15652,10
2422,Peugeot,106,occasion,Essence,Manuelle,5,28,9107,11.8
2423,Peugeot,260,occasion,Essence,Manuelle,4,24,12500,12.7
2424,PGO,Hemera,occasion,Essence,Manuelle,5,9,16666,44
2425,Peugeot,306,occasion,Diesel,Manuelle,6,25,4545,7.8
2426,Piaggio,Porter Pv,occasion,Essence,Manuelle,4,6,21,32.5
2427,Porsche,Cayenne,occasion,Essence,Automatique,30,16,10625,88
2428,Porsche,Cayenne,occasion,Essence,Automatique,19,20,9500,50
2429,Porsche,Cayenne,occasion,Essence,Automatique,17,16,9187,56.9
2430,Porsche,Cayenne,occasion,Essence,Automatique,31,15,16666,60
2431,Renault,Kangoo,occasion,Diesel,Manuelle,7,12,9277,18
2432,Renault,Symbol,occasion,Essence,Manuelle,5,5,22265,38
2433,Renault,Kwid,occasion,Essence,Manuelle,4,2,30000,11.111
2434,Renault,Kwid,occasion,Essence,Manuelle,4,1,17000,32
2435,Renault,Kwid,occasion,Essence,Manuelle,4,1,39999,35
2436,Renault,Clio,occasion,Essence,Manuelle,4,39,2854,8.9
2437,Renault,Laguna,occasion,Essence,Manuelle,9,27,4123,13
2438,Renault,Laguna,occasion,Diesel,Manuelle,6,20,5566,16.8
2439,Renault,Laguna,occasion,Diesel,Manuelle,7,18,13243,10
2440,Renault,Symbol,occasion,Essence,Manuelle,5,14,15642,23.5
2441,Renault,Symbol,occasion,Essence,Manuelle,5,14,10571,26
2442,Renault,Symbol,occasion,Essence,Manuelle,5,13,8563,17
2443,Renault,Symbol,occasion,Essence,Manuelle,5,12,21666,27.5
2444,Renault,Symbol,occasion,Essence,Manuelle,5,11,2727,20
2445,Renault,Symbol,occasion,Essence,Manuelle,5,8,13915,40
2446,Renault,Symbol,occasion,Essence,Manuelle,5,8,20000,28.5
2447,Renault,Symbol,occasion,Essence,Manuelle,5,8,20000,28.5
2448,Renault,Symbol,occasion,Essence,Manuelle,5,6,19166,36.8
2449,Renault,Symbol,occasion,Essence,Manuelle,5,6,21250,42
2450,Renault,Symbol,occasion,Essence,Manuelle,5,4,16675,123.456
2451,Renault,Kwid,occasion,Essence,Manuelle,4,2,7250,38
2452,Renault,Symbol,occasion,Essence,Manuelle,4,2,31000,35
2453,Renault,Captur,occasion,Essence,Manuelle,6,10,9800,42
2454,Renault,Captur,occasion,Essence,Manuelle,6,10,11132,34
2455,Renault,Captur,occasion,Essence,Manuelle,6,9,15444,38
2456,Renault,Captur,occasion,Essence,Manuelle,6,9,12369,32
2457,Renault,Captur,occasion,Essence,Manuelle,6,7,20000,44
2458,Renault,Captur,occasion,Diesel,Manuelle,5,5,17200,62.5
2459,Renault,Clio,occasion,Essence,Manuelle,5,33,3373,9.5
2460,Renault,Clio,occasion,Essence,Manuelle,5,33,3939,9.5
2461,Renault,Clio,occasion,Essence,Manuelle,5,33,3939,9.5
2462,Renault,Clio,occasion,Essence,Manuelle,5,33,3939,9.5
2463,Renault,Clio,occasion,Essence,Manuelle,5,33,3373,9.5
2464,Renault,Clio,occasion,Essence,Manuelle,4,22,5060,123
2465,Renault,Clio,occasion,Essence,Manuelle,5,17,9411,28
2466,Renault,Clio,occasion,Essence,Manuelle,5,17,11176,18.7
2467,Renault,Clio,occasion,Essence,Manuelle,5,17,11176,18.8
2468,Renault,Clio,occasion,Essence,Manuelle,4,14,7951,22
2469,Renault,Clio,occasion,Diesel,Manuelle,4,11,10120,34.5
2470,Renault,Clio,occasion,Essence,Manuelle,5,7,15903,35
2471,Renault,Clio,occasion,Essence,Manuelle,5,5,14000,48
2472,Renault,Clio,occasion,Essence,Manuelle,5,5,22265,43
2473,Renault,Clio,occasion,Essence,Manuelle,4,4,20060,22.222
2474,Renault,Clio,occasion,Essence,Manuelle,5,4,29500,35
2475,Renault,Clio,occasion,Essence,Manuelle,5,3,30000,41
2476,Renault,Clio,occasion,Essence,Manuelle,5,3,37109,59
2477,Renault,Clio,occasion,Essence,Manuelle,4,34,3274,6.2
2478,Renault,Clio,occasion,Essence,Manuelle,5,31,7419,10
2479,Renault,Clio,occasion,Essence,Manuelle,5,29,3838,5.5
2480,Renault,Clio,occasion,Essence,Manuelle,5,28,10357,8.5
2481,Renault,Clio,occasion,Essence,Manuelle,4,27,13703,11
2482,Renault,Clio,occasion,Essence,Manuelle,4,26,12961,16
2483,Renault,Clio,occasion,Essence,Manuelle,4,25,10120,15
2484,Renault,Clio,occasion,Essence,Manuelle,4,25,4453,44.444
2485,Renault,Clio,occasion,Essence,Manuelle,4,24,4638,17
2486,Renault,Clio,occasion,Essence,Manuelle,4,24,12500,19.5
2487,Renault,Clio,occasion,Essence,Manuelle,4,24,10416,15.5
2488,Renault,Clio,occasion,Essence,Manuelle,6,24,11666,15.5
2489,Renault,Clio,occasion,Essence,Manuelle,4,24,4638,18.5
2490,Renault,Clio,occasion,Essence,Manuelle,4,23,10652,15.5
2491,Renault,Clio,occasion,Essence,Manuelle,4,23,21739,19
2492,Renault,Clio,occasion,Essence,Manuelle,4,23,4840,19
2493,Renault,Clio,occasion,Essence,Manuelle,4,23,10000,17
2494,Renault,Clio,occasion,Essence,Manuelle,5,23,15217,14
2495,Renault,Clio,occasion,Essence,Manuelle,6,23,10869,14
2496,Renault,Clio,occasion,Diesel,Manuelle,5,23,21739,15
2497,Renault,Clio,occasion,Essence,Manuelle,5,22,10000,20
2498,Renault,Clio,occasion,Essence,Manuelle,4,22,5060,11.5
2499,Renault,Clio,occasion,Essence,Manuelle,4,22,13636,14.6
2500,Renault,Clio,occasion,Essence,Manuelle,4,21,7238,21.5
2501,Renault,Clio,occasion,Essence,Manuelle,5,21,14285,16.5
2502,Renault,Clio,occasion,Diesel,Manuelle,4,21,18285,18
2503,Renault,Clio,occasion,Diesel,Manuelle,7,21,5301,11.5
2504,Renault,Clio,occasion,Essence,Manuelle,5,20,17250,20
2505,Renault,Clio,occasion,Essence,Manuelle,5,20,5566,18
2506,Renault,Clio,occasion,Essence,Manuelle,4,19,17105,17
2507,Renault,Clio,occasion,Diesel,Manuelle,4,19,5859,16
2508,Renault,Clio,occasion,Essence,Manuelle,5,19,17894,16.5
2509,Renault,Clio,occasion,Essence,Manuelle,6,19,5859,23
2510,Renault,Clio,occasion,Essence,Manuelle,5,19,12894,21
2511,Renault,Clio,occasion,Essence,Manuelle,5,19,5859,12
2512,Renault,Clio,occasion,Essence,Manuelle,4,19,5859,23.5
2513,Renault,Clio,occasion,Essence,Manuelle,5,19,5859,16.2
2514,Renault,Clio,occasion,Essence,Automatique,5,18,8761,25
2515,Renault,Clio,occasion,Essence,Manuelle,5,18,6172,22.5
2516,Renault,Clio,occasion,Essence,Manuelle,5,18,5555,20
2517,Renault,Clio,occasion,Essence,Manuelle,5,17,6548,18
2518,Renault,Clio,occasion,Essence,Manuelle,5,17,6548,19
2519,Renault,Clio,occasion,Essence,Manuelle,5,17,9529,18
2520,Renault,Clio,occasion,Essence,Manuelle,5,16,6957,23
2521,Renault,Clio,occasion,Essence,Manuelle,5,16,13125,20
2522,Renault,Clio,occasion,Diesel,Manuelle,5,15,7421,22
2523,Renault,Clio,occasion,Essence,Manuelle,5,15,7421,23
2524,Renault,Clio,occasion,GPL,Manuelle,5,15,8333,12
2525,Renault,Clio,occasion,Essence,Manuelle,5,15,14933,18.5
2526,Renault,Clio,occasion,Essence,Manuelle,5,14,14357,28.5
2527,Renault,Clio,occasion,Essence,Manuelle,5,14,7951,22
2528,Renault,Clio,occasion,Diesel,Manuelle,5,14,21428,17
2529,Renault,Clio,occasion,Essence,Manuelle,4,14,14000,25
2530,Renault,Clio,occasion,Essence,Manuelle,4,13,12307,28
2531,Renault,Clio,occasion,Essence,Manuelle,5,13,14615,32.5
2532,Renault,Clio,occasion,Diesel,Manuelle,5,12,15166,28
2533,Renault,Clio,occasion,Essence,Manuelle,5,12,9277,28.5
2534,Renault,Clio,occasion,Essence,Manuelle,5,12,6666,140
2535,Renault,Clio,occasion,Essence,Manuelle,5,12,14666,27.3
2536,Renault,Clio,occasion,Essence,Manuelle,5,11,10120,15.9
2537,Renault,Clio,occasion,Essence,Manuelle,6,10,11132,36.5
2538,Renault,Clio,occasion,Essence,Manuelle,6,10,17000,36.5
2539,Renault,Clio,occasion,Essence,Manuelle,5,10,11132,123
2540,Renault,Clio,occasion,Essence,Manuelle,5,10,16000,35
2541,Renault,Clio,occasion,Essence,Manuelle,5,10,11132,33.7
2542,Renault,Clio,occasion,Essence,Manuelle,5,10,11132,31
2543,Renault,Clio,occasion,Essence,Manuelle,5,9,15111,36
2544,Renault,Clio,occasion,Essence,Manuelle,5,9,15333,36.5
2545,Renault,Clio,occasion,Essence,Manuelle,5,8,13915,41
2546,Renault,Clio,occasion,Essence,Manuelle,5,8,18875,38
2547,Renault,Clio,occasion,Essence,Manuelle,4,8,13915,36
2548,Renault,Clio,occasion,Essence,Manuelle,4,7,14285,41.5
2549,Renault,Clio,occasion,Essence,Manuelle,4,7,15903,36.5
2550,Renault,Clio,occasion,Essence,Manuelle,5,6,18554,123
2551,Renault,Clio,occasion,Essence,Manuelle,5,6,12833,45
2552,Renault,Clio,occasion,Essence,Manuelle,5,6,10000,45
2553,Renault,Clio,occasion,Essence,Manuelle,5,6,17666,36.5
2554,Renault,Clio,occasion,Essence,Manuelle,5,6,11666,43
2555,Renault,Clio,occasion,Essence,Manuelle,5,6,21166,34
2556,Renault,Clio,occasion,Essence,Manuelle,5,5,22265,42.9
2557,Renault,Clio,occasion,Essence,Manuelle,5,5,15600,41.5
2558,Renault,Clio,occasion,Diesel,Manuelle,4,5,15000,43
2559,Renault,Clio,occasion,Essence,Manuelle,5,5,22265,39.9
2560,Renault,Clio,occasion,Essence,Manuelle,5,5,18200,42.9
2561,Renault,Clio,occasion,Diesel,Manuelle,5,5,18000,47.5
2562,Renault,Clio,occasion,Essence,Manuelle,5,5,22265,42.9
2563,Renault,Clio,occasion,Essence,Manuelle,4,5,18200,42.5
2564,Renault,Clio,occasion,Essence,Manuelle,5,5,22265,42.9
2565,Renault,Clio,occasion,Essence,Manuelle,5,5,18200,42.9
2566,Renault,Clio,occasion,Essence,Manuelle,5,5,18800,42.9
2567,Renault,Clio,occasion,Diesel,Manuelle,5,5,24000,41
2568,Renault,Clio,occasion,Essence,Manuelle,5,5,22000,39.9
2569,Renault,Clio,occasion,Essence,Manuelle,5,5,7980,39.9
2570,Renault,Clio,occasion,Essence,Manuelle,4,5,22265,39.9
2571,Renault,Clio,occasion,Essence,Manuelle,5,5,18400,42.9
2572,Renault,Clio,occasion,Essence,Manuelle,5,4,18000,39.9
2573,Renault,Clio,occasion,Essence,Manuelle,5,4,18250,41.9
2574,Renault,Clio,occasion,Essence,Manuelle,5,4,18250,41.9
