URL,Modèle,Description,Prix,Kilométrage,Mise en circulation,Énergie,Boîte de vitesse,Puissance fiscale,Transmission,Carrosserie,État général,Anciens propriétaires,Date annonce
https://www.automobile.tn/fr/occasion/jeep/compass/119719,Jeep Compass Limited,N/A,87 000 DT,45 000 KM,03.2021,Essence,Manuelle,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/2008/119604,Peugeot 2008 Active,1.2 THP Puretech 12V 100 cv,75 500 DT,43 000 KM,05.2020,Essence,Manuelle,5 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/geely/gx3/119602,Geely GX3,1.5 L 107 cv,47 000 DT,73 000 KM,09.2021,Essence,Manuelle,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/119601,Volkswagen Golf 8 Drive,1.0 eTSi 12V BMT DSG7 110 cv Boîte auto,88 000 DT,65 500 KM,06.2022,Hybride léger essence,Automatique,6 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/toyota/prado/119598,Toyota Prado Adventure,3.0 D-4D DPF Break 16V 190 cv (KDJ),145 000 DT,230 000 KM,10.2014,Diesel,Manuelle,11 CV,Propulsion,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/119597,Mercedes-Benz Classe A AMG,35 AMG 2.0 Ti 16V 4MATIC 7G-DCT 306 cv Boîte auto,185 000 DT,55 000 KM,09.2022,Essence,Automatique,19 CV,Intégrale,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ford/kuga/119575,Ford Kuga Trend,1.5 SCTi EcoBoost 16V 4x2 S&S 150 cv,62 000 DT,172 000 KM,05.2019,Essence,Manuelle,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/picanto/119573,KIA Picanto GT-Line,1.2 MPi 16V 85 cv,39 800 DT,79 000 KM,06.2018,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/toyota/c-hr/119520,Toyota C-HR,1.2 T 16V 2WD CVT 116 cv Boîte auto,69 000 DT,117 500 KM,10.2019,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-5/119519,BMW Série 5 Business Line Plus,520i 170 cv Boîte auto,195 000 DT,18 000 KM,11.2021,Essence,Automatique,10 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/2008/119494,Peugeot 2008 Allure,1.2 VTi 12V 82 cv,36 000 DT,110 000 KM,07.2017,Essence,Manuelle,5 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/119441,Mercedes-Benz Classe E Business,200 2.0 CGI 16V 7G-TRONIC+ 184 cv Boîte auto,95 500 DT,52 500 KM,05.2015,Essence,Automatique,10 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/dongfeng/s50/119434,Dongfeng S50,1.5 L 120 cv,39 500 DT,24 000 KM,09.2019,Essence,Manuelle,6 CV,Traction,Berline,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/cadillac/ats/119429,Cadillac ATS,2.0 T 16V Berline 276 cv Boîte auto,79 000 DT,58 000 KM,08.2014,Essence,Automatique,18 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/nissan/navara/119298,Nissan Navara LUX Double Cabine,N/A,46 500 DT,238 000 KM,05.2012,Diesel,Manuelle,10 CV,Intégrale,Pick up,Normal,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/great-wall/h6/119294,GWM Haval H6,1.5 T 150cv boite auto,94 500 DT,48 000 KM,07.2022,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/119242,Volkswagen Tiguan R-Line,1.4 TSI 16V DSG6 150 cv Boîte auto,98 000 DT,138 000 KM,03.2020,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i20/119227,Hyundai i20 GLS,1.2 i 16V 84 cv,42 700 DT,82 000 KM,11.2018,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-1-3p/119186,BMW Série 1 3p Active,N/A,36 000 DT,182 000 KM,05.2010,Essence,Manuelle,7 CV,Traction,Compacte,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover/118853,Land Rover Range Rover,N/A,380 000 DT,116 000 KM,11.2019,Essence,Automatique,25 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/seat/arona/118790,Seat Arona FR,1.0 TSI 116 cv Boîte auto,83 000 DT,27 000 KM,12.2023,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/geely/gx3/118789,Geely GX3,1.5 L 107 cv,45 000 DT,78 000 KM,06.2021,Essence,Manuelle,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/q5/118654,Audi Q5 S-line,2.0 TDI 16V Quattro S-Tronic7 163 cv Boîte auto,96 000 DT,112 000 KM,05.2016,Diesel,Automatique,8 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-velar/118521,Land Rover Range Rover Velar R-Dynamic,D275 3.0 SDV6 24V DPF 4WD 275 cv Boîte auto,192 000 DT,144 000 KM,09.2018,Diesel,Automatique,19 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/porsche/macan/118431,Porsche Macan,EV 360 cv Boîte auto,289 500 DT,9 000 KM,12.2024,Electrique,Automatique,9 CV,Propulsion,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/skoda/scala/118426,Skoda Scala Active,1.0 TSI 12V GPF DSG7 116 cv Boîte auto,73 000 DT,48 000 KM,02.2024,Essence,Automatique,6 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/land-rover/discovery-sport/118396,Land Rover Discovery Sport R-Dynamic S,2.0 TD4 16V 4x4 5PL 150 cv Boîte auto,265 000 DT,48 000 KM,07.2021,Diesel,Automatique,8 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/toyota/rav-4/118269,Toyota RAV 4 Hybride,2.5 VVT-iE 16V 218 Hybrid 2WD E-CVT 177 cv Boîte auto,147 000 DT,30 000 KM,01.2024,Hybride rechargeable essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ford/focus/118230,Ford Focus Trend Sport,1.0 SCTi 12V EcoBoost Powershift S&S 125 cv Boîte auto,39 500 DT,101 000 KM,11.2017,Essence,Automatique,7 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a1-sportback/118206,Audi A1 Sportback City Line,30 1.0 TFSI 12V GPF S-Tronic7 116 cv Boîte auto,83 000 DT,35 000 KM,06.2024,Essence,Automatique,6 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/chery/tiggo-2/118174,Chery Tiggo 2 Confort,1.5 106 cv,42 000 DT,88 000 KM,01.2020,Essence,Manuelle,6 CV,Traction,SUV,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/porsche/macan/118104,Porsche Macan,2.0 TFSI 16V AWD PDK 252 cv Boîte auto,215 000 DT,100 000 KM,06.2020,Essence,Automatique,16 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/118085,Mercedes-Benz Classe A Business,200 1.3 Ti 16V 163 cv,79 000 DT,122 000 KM,10.2018,Essence,Manuelle,9 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-3/118070,BMW Série 3 Business Line Edition Navigation,318i 1.5 16V 136 cv Boîte auto,67 000 DT,157 000 KM,02.2016,Essence,Automatique,7 CV,Propulsion,Berline,Normal,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a5-sportback/118065,Audi A5 Sportback Design Luxe Plus,35 1.4 TFSI S-tronic 150 cv Boîte auto,123 000 DT,158 000 KM,06.2020,Essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/117983,Mercedes-Benz Classe E Avantgarde,180 1.5 16V 9G-TRONIC 156 cv Boite auto,118 000 DT,88 000 KM,05.2017,Essence,Automatique,9 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/117784,KIA Sportage Black Edition,1.6 GDi CVVT 16V 4x2 ISG 132 cv Boite Auto,77 000 DT,113 000 KM,06.2021,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/geely/gx3/117398,Geely GX3,1.5 L 107 cv,45 000 DT,97 000 KM,10.2021,Essence,Manuelle,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/301/117397,Peugeot 301 Active,1.2 VTi 12V 82 cv,38 000 DT,19 500 KM,04.2022,Essence,Manuelle,5 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mazda/6/117396,Mazda 6,N/A,48 000 DT,157 000 KM,08.2015,Essence,Automatique,9 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ssangyong/tivoli/117148,Ssangyong Tivoli Classic,160 1.6 e-XGi 16V 2WD 128 cv,52 000 DT,59 000 KM,04.2018,Essence,Manuelle,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/fiat/tipo/116875,Fiat Tipo 5 portes Entry,1.4 i 16V 95 cv,38 500 DT,39 000 KM,11.2018,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a-berline/116844,Mercedes-Benz Classe A Berline Business,180 1.3 Ti 16V 7G-DCT 136 cv Boîte auto,105 500 DT,37 500 KM,10.2021,Essence,Automatique,7 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ssangyong/tivoli/116796,Ssangyong Tivoli Confort,160 1.6 e-XGi 16V 2WD 128 cv Boîte auto,56 000 DT,61 000 KM,01.2018,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/116734,KIA Sportage,1.6 GDi CVVT 16V 4x2 132 cv Boite Auto,69 000 DT,175 000 KM,11.2016,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/chery/tiggo-3x/116697,Chery Tiggo 3X Luxury,1.0 L Turbo CVT 102 cv Boîte auto,52 000 DT,68 000 KM,06.2022,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/208/116609,Peugeot 208 Access,1.2 VTi 12V 82 cv,33 500 DT,75 000 KM,10.2018,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/116141,Mercedes-Benz Classe A AMG,180 d 1.5 d 8V 7G-DCT 116 cv Boîte auto,115 000 DT,86 000 KM,03.2019,Diesel,Automatique,6 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/suzuki/vitara/116048,Suzuki Vitara GLX SR,1.6 VVT 16V AllGrip 120 cv Boîte auto,64 500 DT,93 000 KM,03.2017,Essence,Automatique,6 CV,Intégrale,SUV,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e-coupe/116046,Mercedes-Benz Classe E coupé,200 2.0 i 16V 7G-TRONIC 184 cv Boîte auto,91 500 DT,112 000 KM,11.2014,Essence,Automatique,10 CV,Propulsion,Coupé,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/seat/arona/114630,Seat Arona Référence,1.6 L 110 cv,68 000 DT,39 000 KM,01.2022,Essence,Manuelle,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ford/kuga/114405,Ford Kuga Trend,1.5 SCTi EcoBoost 16V 4x2 S&S 150 cv,56 500 DT,127 000 KM,09.2017,Essence,Manuelle,8 CV,Traction,SUV,Normal,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mg/zs/114351,MG ZS Luxe,1.5 L 114 cv Boîte auto,69 500 DT,51 500 KM,01.2022,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/114346,BMW Série 4 Gran Coupé Luxury Line,418i 1.5 i 12V Steptronic8 136 cv Boîte auto,74 000 DT,132 500 KM,08.2017,Essence,Automatique,7 CV,Propulsion,Berline,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i30/113099,Hyundai i30,N/A,72 000 DT,102 000 KM,11.2021,Essence,Automatique,7 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/208/112942,Peugeot 208 Populaire,1.2 VTi 12V 68 cv,35 500 DT,31 500 KM,11.2020,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover/112938,Land Rover Range Rover Autobiography,SWB S/C 5.0 V8 32V 525 cv Boîte auto,350 000 DT,52 000 KM,11.2017,Essence,Automatique,43 CV,Intégrale,SUV,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/tt/111817,Audi TT,N/A,235 000 DT,42 000 KM,06.2022,Essence,Automatique,15 CV,Intégrale,Coupé,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a5-sportback/111395,Audi A5 Sportback S-Line,35 TFSI S-tronic 150 cv Boîte auto,140 000 DT,94 000 KM,01.2021,Essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/111325,KIA Sportage GT-Line,1.6 T-GDi 16V 4x4 DCT7 177 cv Boîte auto,95 000 DT,61 000 KM,04.2021,Essence,Automatique,11 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/honda/cr-v/111210,Honda CR-V EX,1.5 I-VTEC 193 AWD 16V CVT 193 cv Boîte auto,99 000 DT,110 000 KM,12.2021,Essence,Automatique,11 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/honda/civic/111011,Honda Civic RS,1.5 i-VTEC 16V Turbo CVT 182 cv Boîte auto,69 000 DT,159 000 KM,03.2020,Essence,Automatique,10 CV,Traction,Berline,,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/109848,Mercedes-Benz CLA AMG,250 e 1.3 i 16V GPF 218 PHEV 160 cv Boîte auto,162 000 DT,49 000 KM,11.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ford/mustang/109480,Ford Mustang,2.3 Ti EcoBoost 16V 314 cv Boîte auto,160 000 DT,57 000 KM,07.2017,Essence,Automatique,21 CV,Propulsion,Cabriolet,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mg/zs/109419,MG ZS Luxe,1.5 L 114 cv Boîte auto,73 500 DT,23 500 KM,05.2022,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a3-sportback/108232,Audi A3 Sportback Ambition,N/A,57 000 DT,160 000 KM,12.2016,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/105794,Mercedes-Benz Classe A AMG,250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,114 000 DT,37 000 KM,03.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/x2/104988,BMW X2 Pack M,18i sDrive 1.5 i 12V DCT7 140 cv Boîte auto,132 000 DT,38 000 KM,11.2018,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mg/hs/104985,MG HS Luxury,1.5 162 cv Boîte auto,77 500 DT,78 000 KM,01.2021,Essence,Automatique,10 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/104423,Mercedes-Benz Classe C AMG,180 1.5 i 16V EQ Boost 9G-TRONIC 170 cv Boîte auto,197 000 DT,46 000 KM,02.2022,Hybride léger essence,Automatique,9 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/106549,Mercedes-Benz Classe A AMG,180 1.3 Ti 16V 7G-DCT 136 cv Boîte auto,139 000 DT,63 000 KM,01.2020,Essence,Automatique,7 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a3-berline/116712,Audi A3 Berline Design,1.2 TSI 16V S-Tronic7 S&S 110 cv Boîte auto,73 000 DT,178 000 KM,05.2019,Essence,Automatique,6 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/116714,Mercedes-Benz Classe C Avantgarde,180 1.5 i 16V 9G-TRONIC 156 cv Boîte auto,85 000 DT,154 000 KM,08.2018,Essence,Automatique,9 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/jaguar/xf/117551,Jaguar XF Luxe,3.0 i V6 24V 238 cv Boîte auto,59 000 DT,135 000 KM,05.2011,Essence,Automatique,17 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/citroen/c3/120802,Citroën C3 Shine,1.2 VTi PureTech 12V 82 cv,40 000 DT,72 000 KM,12.2017,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/great-wall/h6/116879,GWM Haval H6,1.5 T 150cv boite auto,115 000 DT,72 000 KM,05.2023,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/suzuki/swift/120690,Suzuki Swift GL,1.2 L 85 cv,43 800 DT,63 000 KM,05.2024,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a4/120689,Audi A4 Design,1.4 TFSi 16V S-Tronic7 150 cv Boîte auto,69 000 DT,220 000 KM,05.2016,Essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/partner/117289,Peugeot Partner 1000 Kg,1.6 L HDI 90ch 90 cv,51 000 DT,110 000 KM,05.2022,Diesel,Manuelle,5 CV,Traction,Utilitaire,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/208/117616,Peugeot 208 Active,1.2 PureTech 12V S&S 75 cv,44 000 DT,67 000 KM,04.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/x3/117675,BMW X3 xLine,20d xDrive 2.0 d 16V 190 cv Boîte auto,87 000 DT,185 000 KM,05.2014,Diesel,Automatique,10 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-x/118168,Mercedes-Benz Classe X,250 d 2.3 d 4x2 double cabine 16V 190 cv,135 000 DT,158 000 KM,08.2018,Diesel,Manuelle,8 CV,Intégrale,Pick up,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/toyota/c-hr/120844,Toyota C-HR,1.2 L 116 cv Boîte auto,69 000 DT,160 000 KM,05.2020,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/toyota/corolla-5p/120704,Toyota Corolla Dynamic,1.2 T 16V CVT 116 cv Boîte auto,73 000 DT,49 900 KM,01.2021,Essence,Automatique,6 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/polo/120265,Volkswagen Polo,1.0 i 12V 75 cv,39 900 DT,197 000 KM,06.2019,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/hyundai/tucson/120727,Hyundai Tucson High Grade,1.6 l T-GDI 7-DCT 4WD 180 cv Boîte auto,116 000 DT,28 000 KM,05.2023,Essence,Automatique,10 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/120735,BMW Série 1 Business Line,118i 1.6 i 16V 136 cv,56 000 DT,150 000 KM,01.2017,Essence,Manuelle,7 CV,Propulsion,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mitsubishi/lancer/120564,Mitsubishi Lancer Noir,1.5 MIVEC 16V 109 cv Boîte auto,29 000 DT,217 000 KM,08.2010,Essence,Automatique,9 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/x2/119463,BMW X2 Pack M Sport X,18i sDrive 1.5 i 12V DCT7 140 cv Boîte auto,124 000 DT,79 000 KM,11.2019,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/citroen/c4-picasso/120223,Citroën C4 Picasso Intensive Plus,1.6 HDi FAP BMP6 (boîte pilotée) 112 cv,43 000 DT,145 000 KM,02.2013,Diesel,Automatique,6 CV,Intégrale,Monospace,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/2008/119961,Peugeot 2008 Allure Toit Cielo,1.2 VTi 12V 82 cv,45 000 DT,32 500 KM,05.2017,Essence,Manuelle,5 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ford/transit-custom/120241,Ford Transit Custom,N/A,35 000 DT,670 800 KM,12.2016,Diesel,Manuelle,7 CV,Traction,Utilitaire,Normal,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/transporter/119424,Volkswagen Transporter Fourgon 6.1 Fourgon,L1 2.0 TDI 16V Châssis cabine court 102 cv,37 000 DT,495 875 KM,01.2019,Diesel,Manuelle,7 CV,Traction,Utilitaire,Normal,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ds/7-crossback/118699,DS 7 Crossback Performance-Line,1.6 l THP 165 165 cv Boîte auto,72 000 DT,145 000 KM,10.2020,Essence,Automatique,10 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/land-rover/discovery-sport/108101,Land Rover Discovery Sport Pure,2.0 TD4 16V 4x4 5PL 180 cv Boîte auto,105 000 DT,177 000 KM,09.2017,Diesel,Automatique,8 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/308/119655,Peugeot 308 Allure,1.2 THP Puretech 12V GPF EAT8 S&S 130 cv Boîte auto,85 000 DT,15 000 KM,01.2024,Essence,Automatique,7 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/119842,Mercedes-Benz Classe E Exclusive,200 d 1.6 d 16V 9G-TRONIC 160 cv Boîte auto,152 000 DT,110 000 KM,01.2020,Diesel,Automatique,8 CV,Intégrale,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/119129,Mercedes-Benz GLE Coupé AMG,350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,379 000 DT,17 000 KM,01.2022,Hybride rechargeable essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/nissan/patrol/120827,Nissan Patrol,N/A,64 000 DT,260 000 KM,02.2005,Diesel,Manuelle,15 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
