Prix,Marque,Modele,Age,Kilometrage,Energie,Boite_Vitesses,Puissance_Fiscale
58000.0,Seat,Arona,5,35400,Essence,Manuelle,6
73000.0,Seat,Arona,2,25000,Essence,Manuelle,6
10500.0,Seat,Arosa,26,12307,Essence,Manuelle,5
125000.0,Seat,Ateca,3,15333,Essence,Automatique,9
100000.0,Seat,Ateca,3,14666,Essence,Automatique,8
62000.0,Seat,Leon,4,37500,Essence,Manuelle,6
15000.0,Seat,Cordoba,26,3264,Essence,Manuelle,5
123000.0,Seat,Ibiza,6,14147,Essence,Manuelle,4
56000.0,Seat,Ibiza,4,21220,Essence,Manuelle,4
48000.0,Seat,Ibiza,3,40000,Essence,Manuelle,4
44000.0,Seat,Ibiza,3,33333,Essence,Manuelle,4
58000.0,Seat,Ibiza,3,28294,Essence,Manuelle,4
53000.0,Seat,Ibiza,3,28294,Essence,Manuelle,4
35000.0,Seat,Ibiza,1,14000,Essence,Automatique,6
35000.0,Seat,Ibiza,1,13000,Essence,Automatique,6
35000.0,Seat,Ibiza,1,12000,Essence,Automatique,6
25500.0,Seat,Ibiza,14,14285,Essence,Manuelle,5
29500.0,Seat,Ibiza,13,6529,Essence,Manuelle,5
26800.0,Seat,Ibiza,13,18461,Essence,Automatique,5
30000.0,Seat,Ibiza,12,10833,Essence,Manuelle,5
26800.0,Seat,Ibiza,12,7073,Essence,Manuelle,5
21500.0,Seat,Ibiza,10,2000,Essence,Manuelle,5
24000.0,Seat,Ibiza,10,8488,Essence,Manuelle,17
46000.0,Seat,Ibiza,10,8488,Essence,Manuelle,5
30000.0,Seat,Ibiza,10,20000,Essence,Manuelle,5
27000.0,Seat,Ibiza,10,8488,Essence,Manuelle,5
28500.0,Seat,Ibiza,10,8488,Essence,Manuelle,5
35000.0,Seat,Ibiza,8,10610,Essence,Manuelle,5
38000.0,Seat,Ibiza,8,18750,Essence,Manuelle,5
35000.0,Seat,Ibiza,7,12126,Essence,Manuelle,4
31000.0,Seat,Ibiza,7,21857,Essence,Manuelle,4
40000.0,Seat,Ibiza,6,26666,Essence,Manuelle,4
37000.0,Seat,Ibiza,6,33500,Essence,Manuelle,4
47500.0,Seat,Ibiza,6,15870,Essence,Manuelle,4
38000.0,Seat,Ibiza,6,23000,Essence,Manuelle,4
40000.0,Seat,Ibiza,5,16976,Essence,Manuelle,4
42000.0,Seat,Ibiza,5,19600,Essence,Manuelle,4
49000.0,Seat,Ibiza,5,16976,Essence,Manuelle,4
38000.0,Seat,Ibiza,4,50000,Essence,Manuelle,4
62000.0,Seat,Ibiza,4,13750,Essence,Manuelle,6
44900.0,Seat,Ibiza,4,21220,Essence,Manuelle,5
44900.0,Seat,Ibiza,4,21220,Essence,Manuelle,5
44900.0,Seat,Ibiza,4,21220,Essence,Manuelle,4
44900.0,Seat,Ibiza,4,21220,Essence,Manuelle,4
44900.0,Seat,Ibiza,4,21220,Essence,Manuelle,4
44900.0,Seat,Ibiza,4,37500,Essence,Manuelle,4
44900.0,Seat,Ibiza,4,37500,Essence,Manuelle,4
50000.0,Seat,Ibiza,4,32500,Essence,Manuelle,4
61000.0,Seat,Ibiza,3,21666,Essence,Manuelle,4
55000.0,Seat,Ibiza,3,25933,Essence,Manuelle,4
45900.0,Seat,Ibiza,3,28294,Essence,Manuelle,4
43000.0,Seat,Ibiza,3,28294,Essence,Manuelle,5
45900.0,Seat,Ibiza,3,38000,Essence,Manuelle,4
49000.0,Seat,Ibiza,3,10000,Essence,Manuelle,4
111111.0,Seat,Ibiza,3,28294,Essence,Manuelle,4
45900.0,Seat,Ibiza,3,38000,Essence,Manuelle,4
41500.0,Seat,Ibiza,3,28294,Essence,Manuelle,4
58000.0,Seat,Ibiza,3,33333,Essence,Manuelle,4
55000.0,Seat,Ibiza,3,28294,Essence,Manuelle,5
45000.0,Seat,Ibiza,3,28000,Essence,Manuelle,4
62500.0,Seat,Ibiza,3,25333,Essence,Manuelle,4
55000.0,Seat,Ibiza,3,17333,Essence,Manuelle,5
61900.0,Seat,Ibiza,3,24999,Essence,Manuelle,5
75000.0,Seat,Ibiza,1,27100,Essence,Automatique,6
68500.0,Seat,Leon,9,18888,Essence,Manuelle,7
48000.0,Seat,Leon,9,24333,Essence,Automatique,6
42500.0,Seat,Leon,9,18888,Essence,Manuelle,6
70000.0,Seat,Leon,5,31600,Diesel,Manuelle,6
56000.0,Seat,Leon,5,2400,Essence,Manuelle,6
51000.0,Seat,Leon,5,16976,Essence,Manuelle,6
40500.0,Seat,Leon,11,16909,Essence,Manuelle,5
50000.0,Seat,Leon,10,12450,Essence,Automatique,6
42000.0,Seat,Leon,10,19200,Essence,Manuelle,5
47500.0,Seat,Leon,10,20500,Essence,Automatique,6
45000.0,Seat,Leon,10,12600,Essence,Manuelle,5
51500.0,Seat,Leon,9,8666,Essence,Manuelle,5
47000.0,Seat,Leon,9,17222,Essence,Manuelle,6
46000.0,Seat,Leon,9,17222,Essence,Manuelle,6
49000.0,Seat,Leon,9,12777,Essence,Manuelle,5
45500.0,Seat,Leon,9,9431,Essence,Automatique,6
44000.0,Seat,Leon,9,9431,Essence,Manuelle,5
43500.0,Seat,Leon,9,18000,Essence,Manuelle,6
42000.0,Seat,Leon,9,9431,Essence,Manuelle,5
43500.0,Seat,Leon,9,18111,Essence,Manuelle,6
44000.0,Seat,Leon,9,9431,Essence,Manuelle,5
40000.0,Seat,Leon,8,19000,Essence,Manuelle,5
55500.0,Seat,Leon,8,10610,Essence,Manuelle,6
52000.0,Seat,Leon,8,26500,Essence,Manuelle,6
52000.0,Seat,Leon,8,10610,Essence,Manuelle,6
52000.0,Seat,Leon,8,10610,Essence,Manuelle,6
50500.0,Seat,Leon,8,16625,Essence,Manuelle,6
46000.0,Seat,Leon,8,17750,Essence,Manuelle,5
57000.0,Seat,Leon,7,19142,Essence,Manuelle,6
47000.0,Seat,Leon,7,12126,Essence,Manuelle,6
44000.0,Seat,Leon,7,12126,Essence,Manuelle,5
48500.0,Seat,Leon,7,24714,Essence,Manuelle,6
54500.0,Seat,Leon,7,22142,Essence,Manuelle,6
48000.0,Seat,Leon,6,33333,Essence,Manuelle,6
61000.0,Seat,Leon,6,23333,Essence,Manuelle,6
49000.0,Seat,Leon,6,18333,Essence,Manuelle,6
44000.0,Seat,Leon,6,25000,Essence,Manuelle,6
56000.0,Seat,Leon,6,22666,Essence,Manuelle,6
55000.0,Seat,Leon,6,12166,Essence,Manuelle,6
88000.0,Seat,Leon,2,10000,Essence,Manuelle,6
23000.0,Seat,Mii,8,27875,Essence,Manuelle,4
111111.0,Seat,Mii,8,10610,Essence,Manuelle,4
68000.0,Shuanghuan,Ceo,3,27333,GPL,Manuelle,6
45000.0,Shuanghuan,Ceo,2,8175,Essence,Manuelle,7
66750.0,Skoda,Fabia,1,3000,Essence,Manuelle,4
24000.0,Skoda,Fabia,14,10142,Essence,Manuelle,4
30000.0,Skoda,Fabia,8,9673,Essence,Manuelle,4
52000.0,Skoda,Fabia,6,16000,Essence,Manuelle,5
31000.0,Skoda,Fabia,4,46000,Essence,Manuelle,4
33800.0,Skoda,Fabia,4,25000,Essence,Manuelle,4
38500.0,Skoda,Fabia,3,43283,Essence,Manuelle,4
36500.0,Skoda,Fabia,3,29000,Essence,Manuelle,4
42000.0,Skoda,Fabia,3,25795,Essence,Manuelle,4
43000.0,Skoda,Fabia,3,25795,Essence,Manuelle,4
19000.0,Skoda,Octavia,16,5000,Diesel,Manuelle,6
44000.0,Skoda,Octavia,7,20000,Essence,Automatique,8
64500.0,Skoda,Octavia,4,25000,Essence,Automatique,7
124000.0,Skoda,Octavia,2,10500,Essence,Automatique,8
22000.0,Smart,Fortwo,14,8785,Essence,Automatique,4
22000.0,Smart,Fortwo,14,8642,Essence,Automatique,4
76000.0,Ssangyong,Actyon,5,27200,Diesel,Manuelle,7
25500.0,Ssangyong,Actyon,16,22174,Diesel,Manuelle,10
42000.0,Ssangyong,Actyon,12,37500,Diesel,Manuelle,7
31500.0,Ssangyong,Actyon,12,9093,Diesel,Manuelle,7
39500.0,Ssangyong,Actyon,10,10911,Diesel,Manuelle,7
123000.0,Ssangyong,Actyon,8,16312,Diesel,Manuelle,7
50000.0,Ssangyong,Actyon,8,32500,Diesel,Manuelle,7
111000.0,Ssangyong,Actyon,8,16312,Diesel,Manuelle,7
43000.0,Ssangyong,Actyon,8,13639,Diesel,Automatique,7
48500.0,Dongfeng,S50,4,21750,Essence,Manuelle,6
37500.0,Ssangyong,Korando,11,9919,Diesel,Automatique,11
85000.0,Ssangyong,Korando,3,23333,Essence,Manuelle,9
97000.0,Ssangyong,Korando,2,15000,Essence,Automatique,9
36000.0,Ssangyong,Kyron,13,11538,Diesel,Automatique,11
26000.0,Ssangyong,Musso,17,11411,Diesel,Manuelle,12
56000.0,Ssangyong,Rexton,12,16666,Diesel,Automatique,11
25000.0,Ssangyong,Rexton,20,5455,Essence,Manuelle,10
57500.0,Ssangyong,Tivoli,9,12124,Essence,Automatique,7
44000.0,Ssangyong,Tivoli,8,21750,Essence,Manuelle,7
45000.0,Ssangyong,Tivoli,8,21250,Essence,Manuelle,7
55000.0,Ssangyong,Tivoli,8,13639,Essence,Manuelle,7
52000.0,Ssangyong,Tivoli,8,23750,Essence,Automatique,7
49900.0,Ssangyong,Tivoli,7,15588,Diesel,Manuelle,6
53500.0,Ssangyong,Tivoli,7,14876,Essence,Manuelle,7
53500.0,Ssangyong,Tivoli,7,14876,Essence,Manuelle,7
53000.0,Ssangyong,Tivoli,7,22857,Essence,Automatique,8
58000.0,Ssangyong,Tivoli,6,26666,Essence,Automatique,8
53000.0,Ssangyong,Tivoli,6,24666,Essence,Manuelle,7
73000.0,Ssangyong,Tivoli,4,6000,Essence,Automatique,8
70000.0,Ssangyong,Tivoli,4,13250,Essence,Manuelle,6
66000.0,Ssangyong,Tivoli,3,31000,Essence,Manuelle,6
69700.0,Ssangyong,Tivoli,3,14166,Essence,Manuelle,6
74000.0,Ssangyong,Tivoli,3,7000,Essence,Manuelle,6
54000.0,Ssangyong,Tivoli Xlv,7,7142,Essence,Manuelle,7
28000.0,Suzuki,Celerio,4,19000,Essence,Automatique,4
29500.0,Suzuki,S-Presso,3,23333,Essence,Manuelle,5
31000.0,Suzuki,S-Presso,3,23333,Essence,Manuelle,5
100000.0,Suzuki,S-Presso,0,0,Essence,Automatique,6
34900.0,Suzuki,Ciaz,7,12142,Essence,Manuelle,5
34900.0,Suzuki,Ciaz,7,14285,Essence,Manuelle,5
34900.0,Suzuki,Ciaz,7,10387,Essence,Manuelle,5
42500.0,Suzuki,Dzire,5,4800,Essence,Manuelle,5
35900.0,Suzuki,Dzire,4,20250,Essence,Manuelle,5
38500.0,Suzuki,Dzire,4,17750,Essence,Manuelle,5
32000.0,Suzuki,Dzire,4,12000,Essence,Manuelle,4
34900.0,Suzuki,Dzire,4,20500,Essence,Manuelle,5
34500.0,Suzuki,Dzire,4,17125,Essence,Manuelle,5
29200.0,Suzuki,Dzire,4,15750,Essence,Manuelle,4
36900.0,Suzuki,Dzire,4,10000,Essence,Manuelle,5
34900.0,Suzuki,Dzire,4,20000,Essence,Manuelle,5
35900.0,Suzuki,Dzire,4,20250,Essence,Manuelle,5
34900.0,Suzuki,Dzire,4,20000,Essence,Manuelle,5
35900.0,Suzuki,Dzire,4,20250,Essence,Manuelle,5
34900.0,Suzuki,Dzire,4,20250,Essence,Manuelle,5
33000.0,Suzuki,Dzire,4,18177,Essence,Manuelle,5
34900.0,Suzuki,Dzire,4,19999,Essence,Manuelle,5
34900.0,Suzuki,Dzire,4,20000,Essence,Manuelle,5
34900.0,Suzuki,Dzire,4,18177,Essence,Manuelle,5
45000.0,Suzuki,Ciaz,4,21250,Essence,Manuelle,7
34900.0,Suzuki,Dzire,4,21750,Essence,Manuelle,5
34900.0,Suzuki,Dzire,4,20000,Essence,Manuelle,5
35900.0,Suzuki,Dzire,3,27000,Essence,Manuelle,5
28000.0,Suzuki,S-Presso,3,12666,Essence,Manuelle,4
36900.0,Suzuki,Dzire,3,27333,Essence,Manuelle,5
37900.0,Suzuki,Dzire,3,27666,Essence,Manuelle,5
37900.0,Suzuki,Dzire,3,24237,Essence,Manuelle,5
36900.0,Suzuki,Dzire,2,20000,Essence,Manuelle,5
36900.0,Suzuki,Dzire,2,40000,Essence,Manuelle,5
19500.0,Suzuki,Baleno,0,0,Essence,Manuelle,6
46900.0,Suzuki,Baleno,7,11285,Essence,Automatique,5
33000.0,Suzuki,Baleno,7,25714,Essence,Manuelle,5
39900.0,Suzuki,Baleno,7,10387,Essence,Automatique,5
39900.0,Suzuki,Baleno,7,10387,Essence,Automatique,5
11111.0,Suzuki,Baleno,7,25714,Essence,Automatique,5
45000.0,Suzuki,Baleno,6,6333,Essence,Manuelle,4
34800.0,Suzuki,Celerio,4,18177,Essence,Manuelle,4
33000.0,Suzuki,Celerio,3,18666,Essence,Manuelle,4
28000.0,Suzuki,Celerio,7,10387,Essence,Manuelle,4
31500.0,Suzuki,Celerio,6,11000,Essence,Manuelle,4
28500.0,Suzuki,Celerio,6,11000,Essence,Manuelle,4
31000.0,Suzuki,Celerio,4,24250,Essence,Manuelle,4
35000.0,Suzuki,Celerio,4,17250,Essence,Automatique,5
30000.0,Suzuki,Celerio,2,31000,Essence,Manuelle,4
77500.0,Suzuki,Jimny,5,23800,Essence,Manuelle,6
87000.0,Suzuki,Jimny,3,13333,Essence,Manuelle,6
39500.0,Suzuki,Swift,5,19400,Essence,Manuelle,5
46000.0,Suzuki,Swift,5,6400,Essence,Manuelle,5
61500.0,Suzuki,Swift,0,0,Essence,Automatique,5
28900.0,Suzuki,Swift,7,10387,Essence,Manuelle,5
35500.0,Suzuki,Swift,7,19285,Essence,Manuelle,5
31900.0,Suzuki,Swift,7,15714,Essence,Manuelle,5
32900.0,Suzuki,Swift,7,16142,Essence,Manuelle,5
32900.0,Suzuki,Swift,7,18571,Essence,Manuelle,5
31900.0,Suzuki,Swift,7,15714,Essence,Manuelle,5
33800.0,Suzuki,Swift,6,15000,Essence,Manuelle,5
34000.0,Suzuki,Swift,6,20083,Essence,Manuelle,5
36500.0,Suzuki,Swift,6,25000,Essence,Automatique,5
40000.0,Suzuki,Swift,5,26900,Essence,Manuelle,5
37900.0,Suzuki,Swift,4,19249,Essence,Automatique,5
37900.0,Suzuki,Swift,4,19999,Essence,Automatique,5
36500.0,Suzuki,Swift,4,50000,Essence,Manuelle,5
39800.0,Suzuki,Swift,4,27750,Essence,Automatique,5
37900.0,Suzuki,Swift,4,20000,Essence,Manuelle,5
37900.0,Suzuki,Swift,4,20500,Essence,Manuelle,5
44000.0,Suzuki,Swift,3,8000,Essence,Automatique,5
14000.0,Suzuki,Swift,1,50000,Essence,Automatique,5
59000.0,Suzuki,Sx4,2,9500,Essence,Automatique,6
65000.0,Suzuki,Vitara,6,20083,Essence,Automatique,6
12900.0,Suzuki,Wagon R,23,9652,Essence,Manuelle,5
35000.0,Talbot,S-Presso,3,11,Essence,Manuelle,5
60000.0,Tesla,Model X,0,0,Electrique,Automatique,5
24000.0,Toyota,Yaris,11,23090,Essence,Manuelle,6
35900.0,Toyota,Yaris,1,22000,Essence,Manuelle,4
30500.0,Toyota,Yaris,26,8923,Essence,Manuelle,14
10000.0,Toyota,Yaris,24,16666,Essence,Manuelle,5
123000.0,Toyota,Yaris,13,18153,Diesel,Manuelle,10
35000.0,Toyota,Agya,3,21666,Essence,Manuelle,4
34000.0,Toyota,Agya,3,16666,Essence,Manuelle,4
36000.0,Toyota,Agya,2,3900,Essence,Manuelle,4
36000.0,Toyota,Agya,2,25250,Essence,Manuelle,4
26000.0,Toyota,Avensis,11,25363,Essence,Manuelle,6
27000.0,Toyota,Avensis,11,30545,Essence,Manuelle,6
27000.0,Toyota,Avensis,11,30636,Essence,Manuelle,6
27000.0,Toyota,Avensis,11,20181,Essence,Manuelle,6
34000.0,Toyota,Aygo,2,17500,Essence,Manuelle,4
35000.0,Toyota,Aygo,2,17500,Essence,Manuelle,4
35500.0,Toyota,Aygo,2,17000,Essence,Manuelle,4
40000.0,Toyota,Aygo,1,4444,Essence,Manuelle,4
40000.0,Toyota,Aygo,1,124782,Essence,Manuelle,4
29800.0,Toyota,Aygo,11,11343,Essence,Manuelle,4
30000.0,Toyota,Aygo,7,12714,Essence,Manuelle,4
34000.0,Toyota,Aygo,3,24666,Essence,Manuelle,4
37900.0,Toyota,Aygo,2,25000,Essence,Automatique,5
37900.0,Toyota,Aygo,2,25000,Essence,Automatique,5
37900.0,Toyota,Aygo,2,25000,Essence,Manuelle,5
37900.0,Toyota,Aygo,2,29500,Essence,Automatique,5
40500.0,Toyota,Aygo,2,27500,Essence,Manuelle,5
43200.0,Toyota,Aygo,2,14000,Essence,Automatique,7
74000.0,Toyota,Chr,4,20250,Essence,Automatique,6
74000.0,Toyota,Chr,4,35000,Essence,Automatique,6
74000.0,Toyota,Chr,4,35000,Essence,Automatique,6
63000.0,Toyota,Chr,7,28285,Essence,Automatique,6
72000.0,Toyota,Chr,6,15000,Essence,Automatique,6
70000.0,Toyota,Chr,6,20000,Essence,Automatique,6
67000.0,Toyota,Chr,6,20797,Essence,Manuelle,6
90000.0,Toyota,Chr,4,9500,Essence,Manuelle,6
84000.0,Toyota,Chr,3,28866,Essence,Automatique,6
67000.0,Toyota,Corolla,4,21250,Essence,Automatique,6
12000.0,Toyota,Corolla,33,8878,Essence,Manuelle,7
12000.0,Toyota,Corolla,25,4991,Essence,Manuelle,6
15000.0,Toyota,Corolla,24,10166,Essence,Manuelle,6
23000.0,Toyota,Corolla,20,6239,Essence,Automatique,8
13000.0,Toyota,Corolla,15,8230,Essence,Manuelle,5
69900.0,Toyota,Corolla,4,12000,Essence,Manuelle,6
69900.0,Toyota,Corolla,4,12000,Essence,Manuelle,6
69900.0,Toyota,Corolla,4,12000,Essence,Manuelle,6
69900.0,Toyota,Corolla,4,12000,Essence,Manuelle,6
71900.0,Toyota,Corolla,4,12000,Essence,Manuelle,6
71900.0,Toyota,Corolla,4,12000,Essence,Manuelle,6
71900.0,Toyota,Corolla,4,11999,Essence,Manuelle,6
52000.0,Toyota,Hi Ace,6,20797,Diesel,Manuelle,8
13000.0,Toyota,Hi Ace,28,4456,Diesel,Manuelle,10
11700.0,Toyota,Hi Ace,24,5199,Diesel,Manuelle,10
48000.0,Toyota,Hi Ace,18,27222,Diesel,Manuelle,11
20000.0,Toyota,Hi Ace,16,7798,Diesel,Manuelle,11
27000.0,Toyota,Hi Ace,15,8318,Essence,Manuelle,10
33000.0,Toyota,Hi Ace,11,45454,Diesel,Manuelle,8
22000.0,Toyota,Hi Ace,9,13864,Diesel,Manuelle,8
111111.0,Toyota,Hi Ace,6,20797,Diesel,Manuelle,8
50000.0,Toyota,Hi Ace,6,20797,Diesel,Manuelle,8
45000.0,Toyota,Hi Ace,6,83333,Diesel,Manuelle,8
13000.0,Toyota,Hilux,35,3565,Diesel,Manuelle,10
24083.0,Toyota,Hilux,15,19333,Diesel,Manuelle,10
123000.0,Toyota,Hilux,14,8913,Diesel,Manuelle,10
73800.0,Toyota,Hilux,14,34285,Diesel,Manuelle,8
35000.0,Toyota,Land Cruiser,32,15625,Diesel,Manuelle,11
23000.0,Toyota,Land Cruiser,25,4991,Diesel,Manuelle,10
59000.0,Toyota,Land Cruiser,23,12173,Essence,Manuelle,17
50000.0,Toyota,Land Cruiser,22,15000,Diesel,Manuelle,11
112000.0,Toyota,Land Cruiser,17,17058,Diesel,Manuelle,11
95000.0,Toyota,Land Cruiser,16,19437,Essence,Automatique,19
140000.0,Toyota,Land Cruiser,11,6181,Essence,Manuelle,13
115000.0,Toyota,Rav 4,4,25000,Essence,Automatique,9
27800.0,Toyota,Rav 4,24,9583,Essence,Manuelle,10
128000.0,Toyota,Rav 4,4,16250,Essence,Automatique,9
5200.0,Toyota,Starlet,32,9062,Essence,Manuelle,4
9500.0,Toyota,Tercel,26,4799,Essence,Manuelle,7
55000.0,Toyota,Yaris,3,40000,Essence,Manuelle,6
23000.0,Toyota,Yaris,18,6932,Essence,Manuelle,4
21500.0,Toyota,Yaris,16,15411,Essence,Manuelle,4
24000.0,Toyota,Yaris,14,18357,Essence,Manuelle,4
23300.0,Toyota,Yaris,12,10398,Essence,Manuelle,4
35000.0,Toyota,Yaris,10,15500,Essence,Manuelle,5
34000.0,Toyota,Yaris,10,15600,Essence,Manuelle,5
35000.0,Toyota,Yaris,10,19375,Essence,Manuelle,5
41000.0,Toyota,Yaris,9,54444,Essence,Manuelle,5
43000.0,Toyota,Yaris,8,18500,Essence,Manuelle,5
32000.0,Toyota,Yaris,7,17826,Essence,Manuelle,4
32000.0,Toyota,Yaris,7,17826,Essence,Manuelle,4
31500.0,Toyota,Yaris,7,19428,Essence,Manuelle,4
30000.0,Toyota,Yaris,7,17826,Essence,Manuelle,4
33800.0,Toyota,Yaris,6,23333,Essence,Manuelle,4
33000.0,Toyota,Yaris,6,20797,Essence,Manuelle,4
48000.0,Toyota,Yaris,5,14400,Essence,Manuelle,6
39000.0,Toyota,Yaris,5,24956,Essence,Manuelle,5
56000.0,Toyota,Yaris,4,31195,Essence,Manuelle,6
39000.0,Toyota,Yaris,4,14000,Essence,Manuelle,4
55000.0,Toyota,Yaris,3,30900,Essence,Manuelle,6
19500.0,Volkswagen,Arteon,23,18695,Essence,Manuelle,5
40000.0,Seat,Ibiza,3,66666,Essence,Manuelle,5
75000.0,Volkswagen,T-Cross,1,6900,Essence,Manuelle,6
150000.0,Volkswagen,ID4,0,0,Electrique,Automatique,6
25000.0,Volkswagen,181,48,2083,Essence,Manuelle,9
13800.0,Volkswagen,Golf,23,5073,Essence,Manuelle,5
26000.0,Seat,Ibiza,12,7073,Essence,Manuelle,4
52000.0,Volkswagen,CC,12,20375,Essence,Automatique,10
65000.0,Volkswagen,Amarok,11,16909,Diesel,Manuelle,7
82000.0,Volkswagen,Amarok,11,18181,Diesel,Manuelle,8
82000.0,Volkswagen,Amarok,9,12964,Diesel,Manuelle,7
77000.0,Volkswagen,Amarok,8,26250,Diesel,Manuelle,7
50000.0,Volkswagen,Golf 7,7,23285,Essence,Manuelle,5
105000.0,Volkswagen,Golf,6,19447,Diesel,Automatique,7
60000.0,FAW,Besturn X40,3,13000,Essence,Automatique,6
65000.0,Volkswagen,Bora,1,2500,Essence,Automatique,6
20000.0,Volkswagen,Bora,25,4667,Essence,Manuelle,7
16000.0,Volkswagen,Bora,22,5611,Diesel,Manuelle,7
14000.0,Volkswagen,Bora,22,5611,Diesel,Manuelle,7
30000.0,Volkswagen,Bora,21,9666,Diesel,Manuelle,7
16800.0,Volkswagen,Bora,18,23444,Diesel,Manuelle,7
17500.0,Volkswagen,Caddy,19,14736,Diesel,Manuelle,8
16000.0,Volkswagen,Caddy,17,6863,Diesel,Manuelle,4
22000.0,Volkswagen,Caddy,16,7292,Diesel,Manuelle,7
15500.0,Volkswagen,Caddy,14,8334,Diesel,Manuelle,8
17000.0,Volkswagen,Caddy,14,8334,Diesel,Manuelle,8
24200.0,Volkswagen,Caddy,12,25000,Diesel,Manuelle,5
30000.0,Volkswagen,Caddy,12,17666,Diesel,Manuelle,7
26000.0,Volkswagen,Caddy,12,19833,Diesel,Manuelle,5
29500.0,Volkswagen,Caddy,9,12964,Diesel,Manuelle,5
35000.0,Volkswagen,Caddy,9,21666,Diesel,Manuelle,7
30000.0,Volkswagen,Caddy,9,22169,Diesel,Manuelle,6
36000.0,Volkswagen,Caddy,7,16669,Diesel,Manuelle,6
45500.0,Volkswagen,Caddy,6,23333,Diesel,Manuelle,7
123000.0,Volkswagen,Caddy,4,25250,Diesel,Manuelle,5
52500.0,Volkswagen,Caddy,4,25250,Diesel,Manuelle,5
40000.0,Volkswagen,Caravelle,11,37290,Diesel,Manuelle,7
20000.0,Volkswagen,Coccinelle,24,9000,Essence,Manuelle,8
36500.0,Volkswagen,Combi,6,19447,Essence,Manuelle,7
31000.0,Volkswagen,Crafter Combi,9,37222,Diesel,Manuelle,7
42000.0,Volkswagen,Eos,14,9642,Essence,Automatique,12
35000.0,Volkswagen,Golf,19,14473,Diesel,Manuelle,6
35000.0,Volkswagen,Golf,19,14473,Diesel,Manuelle,6
42500.0,Volkswagen,Golf,14,19785,Essence,Manuelle,5
34000.0,Volkswagen,Golf,14,18714,Essence,Manuelle,7
38800.0,Volkswagen,Golf,14,20714,Diesel,Manuelle,5
36000.0,Volkswagen,Golf,12,9723,Diesel,Manuelle,5
53000.0,Volkswagen,Golf,11,23636,Diesel,Automatique,5
123000.0,Volkswagen,Golf,10,21500,Diesel,Manuelle,6
44900.0,Volkswagen,Golf,10,17900,Essence,Manuelle,5
75000.0,Volkswagen,Golf,5,15800,Essence,Manuelle,5
64800.0,Volkswagen,Golf,5,24600,Essence,Automatique,5
116000.0,Volkswagen,Golf,4,10500,Essence,Automatique,8
96000.0,Volkswagen,Golf,4,22500,Essence,Manuelle,5
120000.0,Volkswagen,Golf,4,10250,Hybride,Automatique,8
85000.0,Volkswagen,Golf,4,25000,Essence,Manuelle,8
12000.0,Volkswagen,Golf,4,10000,Essence,Automatique,5
87000.0,Volkswagen,Golf,3,16666,Essence,Manuelle,5
92000.0,Volkswagen,Golf,3,38894,Essence,Manuelle,6
127000.0,Volkswagen,Golf,1,9000,Hybride,Automatique,7
5500.0,Volkswagen,Golf,40,2917,Essence,Manuelle,6
6000.0,Volkswagen,Golf,40,12500,Diesel,Manuelle,5
11500.0,Volkswagen,Golf,37,8370,Diesel,Manuelle,4
5000.0,Volkswagen,Golf,36,3241,Diesel,Manuelle,4
8500.0,Volkswagen,Golf,32,3646,Essence,Manuelle,9
14000.0,Volkswagen,Golf,30,3889,Essence,Manuelle,7
13000.0,Volkswagen,Golf,30,3889,Essence,Manuelle,6
20500.0,Volkswagen,Golf,25,12000,Essence,Manuelle,6
20000.0,Volkswagen,Golf,25,10000,Essence,Manuelle,6
21000.0,Volkswagen,Golf,25,4667,Essence,Manuelle,7
21000.0,Volkswagen,Golf,24,20416,Diesel,Manuelle,6
23500.0,Volkswagen,Golf,24,4861,Essence,Manuelle,5
19500.0,Volkswagen,Golf,24,4861,Essence,Manuelle,5
12500.0,Volkswagen,Golf,24,4861,Diesel,Manuelle,6
21000.0,Volkswagen,Golf,24,4861,Diesel,Manuelle,6
18500.0,Volkswagen,Golf,24,4861,Essence,Manuelle,5
24000.0,Volkswagen,Golf,23,15217,Essence,Manuelle,5
19000.0,Volkswagen,Golf,23,18695,Essence,Manuelle,5
24000.0,Volkswagen,Golf,22,15454,Essence,Manuelle,5
32000.0,Volkswagen,Golf,21,5556,Essence,Automatique,7
27000.0,Volkswagen,Golf,20,5834,Diesel,Manuelle,6
26500.0,Volkswagen,Golf,20,14000,Diesel,Manuelle,5
23000.0,Volkswagen,Golf,20,11150,Essence,Manuelle,7
32500.0,Volkswagen,Golf,19,10342,Essence,Automatique,7
25500.0,Volkswagen,Golf,19,12315,Diesel,Manuelle,6
100000.0,Volkswagen,Golf,18,15088,Diesel,Manuelle,6
27000.0,Volkswagen,Golf,17,6863,Essence,Manuelle,5
34000.0,Volkswagen,Golf,16,19250,Essence,Manuelle,5
32000.0,Volkswagen,Golf,16,13875,Diesel,Manuelle,6
33000.0,Volkswagen,Golf,16,11875,Essence,Manuelle,5
38000.0,Volkswagen,Golf,16,8000,Essence,Manuelle,6
33000.0,Volkswagen,Golf,16,13687,Essence,Automatique,7
31000.0,Volkswagen,Golf,16,10625,Diesel,Manuelle,6
27000.0,Volkswagen,Golf,15,9733,Essence,Manuelle,7
39000.0,Volkswagen,Golf,15,7778,Diesel,Manuelle,6
29800.0,Volkswagen,Golf,15,13100,Essence,Automatique,7
42000.0,Volkswagen,Golf,14,17857,Diesel,Manuelle,5
